#time	id	x[m]	y[m]	speed[m/s]	heading	acc[m/s^2]
51.00	23	115.20	0.00	3.40		0.00	0.07
51.00	18372	98.12	0.00	3.09		0.00	0.37
51.00	18383	91.22	2.00	6.15		0.00	-0.04
51.00	18378	82.67	1.00	3.95		0.00	0.54
51.00	18376	82.17	0.00	2.64		0.00	0.30
51.00	18386	75.55	2.00	5.44		0.00	0.18
51.00	18382	68.11	0.00	1.57		0.00	0.17
51.00	18385	61.44	1.00	2.33		0.00	0.32
51.00	18384	57.02	0.00	0.78		0.00	-0.03
51.00	18388	47.53	0.00	0.49		0.00	0.10
51.00	18391	46.89	2.00	2.97		0.00	0.38
51.00	18387	45.96	1.00	0.85		0.00	0.22
51.00	18394	36.81	1.00	0.65		0.00	-0.55
51.00	18390	35.12	0.00	1.76		0.00	0.09
51.00	18389	31.75	2.00	0.30		0.00	-0.00
51.00	18396	27.25	1.00	1.39		0.00	-0.70
51.00	18392	22.95	2.00	0.00		0.00	-3.92
51.00	18393	20.58	0.00	0.80		0.00	0.48
51.00	18397	16.70	1.00	1.86		0.00	-0.23
51.00	18399	10.83	0.00	0.12		0.00	0.11
51.00	18400	6.50	2.00	0.00		0.00	-4.91
51.00	18402	6.24	0.76	2.45		0.14	-0.62
52.00	18395	789.56	2.00	0.00		0.00	-4.32
52.00	18403	787.60	0.24	1.81		-0.19	0.22
52.00	18406	785.51	1.00	5.07		0.00	-1.65
52.00	18398	781.05	2.00	0.00		0.00	-4.73
52.00	18405	779.99	0.00	0.00		0.00	-9.11
52.00	18330	774.10	0.24	4.76		0.07	-0.88
52.00	18331	764.66	0.98	4.10		-0.02	-0.74
52.00	18401	763.66	2.00	2.00		0.00	-2.54
52.00	18333	757.38	0.00	4.07		0.00	-8.49
52.00	18404	749.84	2.00	6.04		0.00	-3.46
52.00	18334	748.11	1.00	9.40		0.00	-0.63
52.00	18336	736.61	0.00	11.41		0.00	-4.64
52.00	18407	730.73	2.00	9.83		0.00	-2.15
52.00	18337	723.46	1.00	13.16		0.00	-1.58
52.00	18332	708.63	1.96	11.85		-0.01	-0.28
52.00	18339	708.41	0.00	14.61		0.00	-0.61
52.00	18340	692.38	1.00	12.66		0.00	-1.56
52.00	18335	685.33	2.00	12.15		0.00	-0.06
52.00	18342	678.88	0.00	15.15		0.00	0.16
52.00	18343	663.94	1.00	14.78		0.00	-0.64
52.00	18338	661.64	2.00	12.46		0.00	-0.08
52.00	18345	650.06	0.00	15.18		0.00	0.04
52.00	18341	635.76	2.00	13.08		0.00	-0.49
52.00	18346	634.69	1.00	15.15		0.00	0.04
52.00	18348	620.40	0.00	15.30		0.00	-0.10
52.00	18344	605.94	2.00	13.89		0.00	-0.01
52.00	18349	605.03	1.00	15.19		0.00	0.09
52.00	18351	590.24	0.00	15.27		0.00	-0.12
52.00	18352	575.68	1.00	15.03		0.00	0.01
52.00	18347	569.33	2.00	13.91		0.00	-0.07
52.00	18354	560.32	0.00	15.19		0.00	0.25
52.00	18355	546.22	1.00	15.08		0.00	-0.26
52.00	18350	539.78	2.00	13.84		0.00	-0.18
52.00	18357	530.35	0.00	15.40		0.00	-0.14
52.00	18358	515.66	1.00	15.45		0.00	0.04
52.00	18353	511.56	2.00	13.71		0.00	0.16
52.00	18360	500.90	0.00	15.42		0.00	-0.21
52.00	18363	484.49	1.00	15.61		0.00	0.23
52.00	18356	483.25	2.00	13.41		0.00	0.19
52.00	18364	466.63	0.00	16.07		0.00	-0.23
52.00	18359	456.34	2.00	12.95		0.00	0.15
52.00	18365	431.85	1.00	18.02		0.00	0.20
52.00	18362	421.56	2.00	13.00		0.00	-0.33
52.00	18368	388.67	1.00	17.53		0.00	0.11
52.00	18373	345.73	2.00	16.20		0.00	0.19
52.00	18371	279.84	2.00	14.70		0.00	0.33
52.00	18	244.96	1.00	9.56		0.00	0.05
52.00	18369	229.61	0.00	10.61		0.00	0.34
52.00	18374	225.04	2.00	12.80		0.00	0.37
52.00	18370	200.87	1.00	8.83		0.00	0.12
52.00	21	184.70	0.00	7.57		0.00	0.44
52.00	18379	173.20	2.00	9.53		0.00	0.08
52.00	24	156.42	1.00	7.05		0.00	0.05
52.00	18377	147.29	2.00	8.44		0.00	0.02
52.00	18381	135.39	1.00	5.65		0.00	0.19
52.00	18380	124.19	2.00	7.19		0.00	-0.04
52.00	23	118.75	0.00	3.67		0.00	0.36
52.00	18372	101.28	0.00	3.21		0.00	0.04
52.00	18383	97.43	2.00	6.28		0.00	0.21
52.00	18378	86.83	1.00	4.35		0.00	0.56
52.00	18376	84.92	0.00	2.82		0.00	0.19
52.00	18386	81.03	2.00	5.47		0.00	-0.12
52.00	18382	69.77	0.00	1.75		0.00	0.28
52.00	18385	63.92	1.00	2.67		0.00	0.48
52.00	18384	57.86	0.00	0.92		0.00	0.09
52.00	18391	50.01	2.00	3.25		0.00	0.50
52.00	18388	48.01	0.00	0.47		0.00	0.03
52.00	18387	46.89	1.00	1.04		0.00	0.29
52.00	18394	37.41	1.00	0.55		0.00	-0.14
52.00	18390	36.83	0.00	1.65		0.00	-0.04
52.00	18389	32.19	2.00	0.57		0.00	0.30
52.00	18396	28.27	1.00	0.71		0.00	-0.57
52.00	18392	22.96	2.00	0.03		0.00	0.10
52.00	18393	21.59	0.00	1.20		0.00	0.35
52.00	18397	18.40	1.00	1.52		0.00	-0.36
52.00	18399	11.02	0.00	0.21		0.00	-0.03
52.00	18402	8.29	0.98	1.71		0.06	-0.74
52.00	18400	6.50	2.00	0.00		0.00	-4.90
53.00	18406	789.79	1.00	3.55		0.00	-1.19
53.00	18395	789.56	2.00	0.00		0.00	-4.32
53.00	18403	789.51	0.02	1.94		-0.05	-0.02
53.00	18398	781.05	2.00	0.00		0.00	-4.73
53.00	18405	779.99	0.00	0.01		0.00	0.05
53.00	18330	778.42	0.68	3.87		0.10	-0.69
53.00	18331	768.29	0.76	3.08		-0.11	-1.32
53.00	18401	764.43	2.00	0.00		0.00	-4.34
53.00	18333	758.30	0.00	0.05		0.00	0.27
53.00	18334	756.99	1.00	8.27		0.00	-1.32
53.00	18404	754.26	2.00	2.76		0.00	-3.36
53.00	18336	745.88	0.02	7.83		0.01	-1.95
53.00	18407	739.30	2.00	7.10		0.00	-3.37
53.00	18337	734.21	1.00	8.30		0.00	-3.37
53.00	18339	722.03	0.00	12.22		0.00	-3.22
53.00	18332	719.91	1.68	10.03		-0.04	-3.28
53.00	18340	704.89	1.04	12.31		0.01	-0.45
53.00	18342	693.95	0.00	14.84		0.00	-0.75
53.00	18335	693.65	2.00	6.51		0.00	0.02
53.00	18343	678.55	1.00	14.52		0.00	-0.11
53.00	18338	673.49	2.00	10.71		0.00	-2.55
53.00	18345	665.22	0.00	15.12		0.00	-0.12
53.00	18346	649.78	1.00	15.01		0.00	-0.01
53.00	18341	648.66	2.00	12.62		0.00	-0.75
53.00	18348	635.64	0.00	15.23		0.00	0.08
53.00	18349	620.22	1.00	15.09		0.00	-0.24
53.00	18344	619.71	2.00	13.68		0.00	-0.25
53.00	18351	605.53	0.00	15.31		0.00	0.20
53.00	18352	590.72	1.00	15.03		0.00	-0.06
53.00	18347	583.22	2.00	13.90		0.00	0.12
53.00	18354	575.52	0.00	15.25		0.00	-0.05
53.00	18355	561.32	1.00	15.13		0.00	0.15
53.00	18350	553.67	2.00	13.93		0.00	0.12
53.00	18357	545.73	0.00	15.43		0.00	0.06
53.00	18358	531.05	1.00	15.36		0.00	-0.29
53.00	18353	525.32	2.00	13.79		0.00	0.19
53.00	18360	516.30	0.00	15.42		0.00	0.18
53.00	18363	500.11	1.00	15.58		0.00	-0.11
53.00	18356	496.70	2.00	13.49		0.00	0.10
